row_id,order_id,order_date,ship_date,ship_mode,customer_id,segment,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin
8449,CA-2017-125451,2017-10-23,2017-10-24,First Class,AH-10075,Corporate,Cranston,Rhode Island,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,55.9984,0.08778609679320767
8450,CA-2017-125451,2017-10-23,2017-10-24,First Class,AH-10075,Corporate,Cranston,Rhode Island,East,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",43.44,8,0,55.9986,1.2891022099447516
8451,CA-2017-125451,2017-10-23,2017-10-24,First Class,AH-10075,Corporate,Cranston,Rhode Island,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.22,1,0,56.0547,25.24986486486486
8452,CA-2014-131387,2014-04-28,2014-04-30,First Class,AI-10855,Consumer,San Francisco,California,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1679.96,5,0.2,56.1752,0.033438415200361914
8453,CA-2016-125087,2016-04-18,2016-04-23,Standard Class,TH-21115,Corporate,Houston,Texas,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,4,0.3,56.1752,0.16312359889886516
8454,CA-2016-125087,2016-04-18,2016-04-23,Standard Class,TH-21115,Corporate,Houston,Texas,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1554.936,3,0.2,56.196,0.0361403942027196
8455,CA-2016-125087,2016-04-18,2016-04-23,Standard Class,TH-21115,Corporate,Houston,Texas,Central,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",127.88,5,0.6,56.2032,0.43949953081013454
8456,CA-2016-154081,2016-05-22,2016-05-29,Standard Class,JE-15610,Corporate,Los Angeles,California,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,222.384,2,0.2,56.2032,0.25273041225987486
8457,US-2017-118556,2017-05-28,2017-06-02,Second Class,TH-21235,Corporate,Chicago,Illinois,Central,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",106.869,3,0.3,56.264,0.5264763401921979
8458,US-2017-118556,2017-05-28,2017-06-02,Second Class,TH-21235,Corporate,Chicago,Illinois,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,56.2744,15.789674523007855
8459,CA-2014-126200,2014-08-25,2014-08-29,Standard Class,JE-15715,Consumer,Houston,Texas,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",25.68,3,0.8,56.301,2.1924065420560748
8460,CA-2014-126200,2014-08-25,2014-08-29,Standard Class,JE-15715,Consumer,Houston,Texas,Central,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",12.384,3,0.8,56.301,4.546269379844961
8461,CA-2014-146500,2014-08-30,2014-09-04,Standard Class,AT-10735,Consumer,Bristol,Connecticut,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,25.3,5,0,56.324,2.226245059288537
8462,CA-2014-146500,2014-08-30,2014-09-04,Standard Class,AT-10735,Consumer,Bristol,Connecticut,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0,56.3528,0.5873754429851992
8463,CA-2015-169537,2015-09-03,2015-09-07,Second Class,JH-15820,Consumer,Holland,Michigan,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,7.5,2,0,56.392,7.518933333333334
8464,CA-2014-100881,2014-03-28,2014-04-01,Standard Class,DR-12940,Home Office,Albuquerque,New Mexico,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,3,0.2,56.511,0.18688983252639102
8465,CA-2015-144043,2015-05-10,2015-05-15,Standard Class,AB-10165,Consumer,Louisville,Colorado,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688,4,0.2,56.5264,1.210726525017135
8466,CA-2015-116512,2015-04-09,2015-04-14,Standard Class,MC-18100,Consumer,New York City,New York,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3,0,56.55,3.152173913043478
8467,CA-2015-101000,2015-04-09,2015-04-14,Standard Class,IG-15085,Consumer,Norwich,Connecticut,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,370.14,3,0,56.55,0.1527800291781488
8468,CA-2016-168557,2016-09-19,2016-09-23,Standard Class,FH-14275,Corporate,San Francisco,California,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8.928,2,0.2,56.5662,6.3358198924731175
8469,US-2016-164196,2016-11-11,2016-11-17,Standard Class,AS-10285,Corporate,Noblesville,Indiana,Central,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678.94,6,0,56.5776,0.02111939797083921
8470,US-2017-132031,2017-04-23,2017-04-27,Standard Class,PN-18775,Home Office,Clarksville,Tennessee,South,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,387.136,4,0.2,56.6916,0.14643846090262852
8471,US-2017-132031,2017-04-23,2017-04-27,Standard Class,PN-18775,Home Office,Clarksville,Tennessee,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,45.408,2,0.2,56.7864,1.2505813953488372
8472,US-2017-132031,2017-04-23,2017-04-27,Standard Class,PN-18775,Home Office,Clarksville,Tennessee,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,77.952,3,0.2,56.9772,0.7309267241379311
8473,US-2017-132031,2017-04-23,2017-04-27,Standard Class,PN-18775,Home Office,Clarksville,Tennessee,South,OFF-LA-10000081,Office Supplies,Labels,Avery 496,3,1,0.2,56.9772,18.9924
8474,CA-2015-169733,2015-10-22,2015-10-26,Second Class,GM-14500,Consumer,Hollywood,Florida,South,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,9.952,1,0.2,56.9772,5.7252009646302255
8475,CA-2017-169404,2017-04-09,2017-04-14,Standard Class,NC-18625,Corporate,York,Pennsylvania,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,37.896,4,0.7,56.9772,1.5035148828372389
8476,CA-2017-169404,2017-04-09,2017-04-14,Standard Class,NC-18625,Corporate,York,Pennsylvania,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,65.584,2,0.2,56.9943,0.8690275067089535
8477,CA-2017-134880,2017-10-27,2017-11-01,Standard Class,TW-21025,Home Office,Mesa,Arizona,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,44.784,1,0.2,57.12,1.2754555198285102
8478,CA-2015-145758,2015-10-30,2015-10-30,Same Day,BF-11020,Corporate,New York City,New York,East,TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,4,0,57.3212,0.05534002703224561
8479,CA-2017-158736,2017-12-18,2017-12-24,Standard Class,TT-21460,Home Office,San Francisco,California,West,OFF-AR-10002578,Office Supplies,Art,Newell 335,5.76,2,0,57.358,9.957986111111111
8480,US-2016-119270,2016-03-12,2016-03-16,Standard Class,SW-20245,Consumer,Los Angeles,California,West,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2,0,57.385,2.872122122122122
8481,CA-2014-109890,2014-07-21,2014-07-27,Standard Class,PG-18820,Consumer,Omaha,Nebraska,Central,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,35.98,2,0,57.4113,1.5956448026681491
8482,CA-2016-138583,2016-05-24,2016-05-28,Standard Class,DP-13390,Home Office,Philadelphia,Pennsylvania,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,16.656,3,0.2,57.4113,3.446884005763689
8483,US-2017-118535,2017-02-11,2017-02-15,Standard Class,DJ-13510,Corporate,New York City,New York,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,0,57.4938,2.7774782608695654
8484,CA-2016-126284,2016-09-20,2016-09-24,Standard Class,EN-13780,Consumer,Grand Rapids,Michigan,Central,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,83.7,5,0,57.5016,0.6869964157706093
8485,CA-2017-142391,2017-09-24,2017-09-24,Same Day,PB-19150,Consumer,Seattle,Washington,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,199.8,10,0,57.5016,0.2877957957957958
8486,CA-2017-124716,2017-03-27,2017-03-31,Standard Class,BD-11560,Home Office,Fresno,California,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,2,0,57.5904,1.260735551663748
8487,CA-2017-124716,2017-03-27,2017-03-31,Standard Class,BD-11560,Home Office,Fresno,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,57.5928,0.5190410958904109
8488,CA-2017-124716,2017-03-27,2017-03-31,Standard Class,BD-11560,Home Office,Fresno,California,West,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,11.94,3,0,57.5928,4.8235175879396985
8489,CA-2016-158841,2016-02-02,2016-02-04,Second Class,SE-20110,Consumer,Arlington,Virginia,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95,5,0,57.5928,0.006582071897553699
8490,CA-2016-158841,2016-02-02,2016-02-04,Second Class,SE-20110,Consumer,Arlington,Virginia,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,36.4,8,0,57.5928,1.5822197802197802
8491,CA-2016-158841,2016-02-02,2016-02-04,Second Class,SE-20110,Consumer,Arlington,Virginia,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,18.69,7,0,57.5928,3.081476725521669
8492,CA-2017-106824,2017-07-07,2017-07-11,Standard Class,AT-10735,Consumer,Los Angeles,California,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94,3,0,57.5928,9.695757575757575
8493,CA-2015-109190,2015-10-23,2015-10-28,Standard Class,CC-12685,Consumer,Lubbock,Texas,Central,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",60.736,8,0.2,57.6,0.9483667017913594
8494,CA-2015-109190,2015-10-23,2015-10-28,Standard Class,CC-12685,Consumer,Lubbock,Texas,Central,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,479.976,3,0.2,58.0272,0.12089604480224012
8495,CA-2015-109190,2015-10-23,2015-10-28,Standard Class,CC-12685,Consumer,Lubbock,Texas,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,6.08,1,0.8,58.179,9.568914473684211
8496,CA-2016-143154,2016-12-02,2016-12-08,Standard Class,AS-10225,Corporate,Longmont,Colorado,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,0.2,58.1796,0.35132608695652173
8497,CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,Consumer,Yonkers,New York,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0,58.38,0.9808467741935484
8498,CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,Consumer,Yonkers,New York,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0,58.42,0.12171594057961956
8499,CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,Consumer,Yonkers,New York,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2,0,58.464,3.13984962406015
8500,CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,Consumer,Yonkers,New York,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.632,6,0.2,58.4962,1.178598484848485
8501,CA-2014-169061,2014-03-05,2014-03-08,Second Class,AB-10150,Consumer,Yonkers,New York,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0,58.5052,0.5980903700674709
8502,CA-2015-102316,2015-03-01,2015-03-03,Second Class,DH-13075,Corporate,Los Angeles,California,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.984,2,0.2,58.65,3.669294294294294
8503,CA-2015-102316,2015-03-01,2015-03-03,Second Class,DH-13075,Corporate,Los Angeles,California,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,58.66,0.3175067117000086
8504,CA-2014-164903,2014-02-20,2014-02-24,Standard Class,SR-20740,Home Office,Los Angeles,California,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,12.96,2,0,58.6872,4.528333333333332
8505,CA-2016-109400,2016-05-02,2016-05-06,Standard Class,NR-18550,Consumer,Amarillo,Texas,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,4,0.3,58.7916,0.1603069170865781
8506,CA-2016-130400,2016-03-08,2016-03-12,Standard Class,SJ-20125,Home Office,Dallas,Texas,Central,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,9,0.8,58.7916,6.638617886178862
8507,CA-2016-130400,2016-03-08,2016-03-12,Standard Class,SJ-20125,Home Office,Dallas,Texas,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,5,0.2,58.812,2.1034334763948497
8508,CA-2016-130400,2016-03-08,2016-03-12,Standard Class,SJ-20125,Home Office,Dallas,Texas,Central,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352,3,0.2,58.9192,0.4025855471739368
8509,CA-2015-135853,2015-12-11,2015-12-14,First Class,CA-12775,Consumer,Detroit,Michigan,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,175.23,11,0,59.0112,0.3367642526964561
8510,CA-2015-135853,2015-12-11,2015-12-14,First Class,CA-12775,Consumer,Detroit,Michigan,Central,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,125.99,1,0,59.0112,0.46838003016112395
8511,CA-2015-135853,2015-12-11,2015-12-14,First Class,CA-12775,Consumer,Detroit,Michigan,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,23,2,0,59.0352,2.5667478260869565
8512,CA-2016-103359,2016-12-22,2016-12-26,Standard Class,LC-16885,Consumer,New York City,New York,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2,0.2,59.0372,2.3075828642901812
8513,CA-2016-144645,2016-02-02,2016-02-08,Standard Class,NS-18640,Corporate,Houston,Texas,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784,2,0.6,59.115,0.8011899598829014
8514,CA-2017-141614,2017-06-05,2017-06-09,Standard Class,NS-18640,Corporate,Orlando,Florida,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,20.736,4,0.2,59.373,2.86328125
8515,CA-2015-122168,2015-08-21,2015-08-26,Standard Class,HG-14965,Corporate,Florence,Kentucky,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",17.52,3,0,59.4355,3.392437214611872
8516,CA-2015-122168,2015-08-21,2015-08-26,Standard Class,HG-14965,Corporate,Florence,Kentucky,South,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",35.76,12,0,59.4355,1.6620665548098434
8517,CA-2016-132899,2016-04-07,2016-04-11,Standard Class,SF-20200,Consumer,New York City,New York,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,3.64,2,0,59.4816,16.3410989010989
8518,CA-2017-149720,2017-06-04,2017-06-07,Second Class,EM-14065,Consumer,Frisco,Texas,Central,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,30.336,6,0.6,59.493,1.9611352848101267
8519,CA-2017-118003,2017-12-04,2017-12-10,Standard Class,DO-13645,Consumer,Paterson,New Jersey,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,1,0,59.6556,4.592424942263279
8520,CA-2017-118003,2017-12-04,2017-12-10,Standard Class,DO-13645,Consumer,Paterson,New Jersey,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",182.22,3,0,59.8176,0.3282713203819559
8521,CA-2017-118003,2017-12-04,2017-12-10,Standard Class,DO-13645,Consumer,Paterson,New Jersey,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,302.94,3,0,59.998,0.19805241962104705
8522,CA-2016-141887,2016-01-11,2016-01-15,Standard Class,MP-17470,Home Office,Columbus,Ohio,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,54.992,14,0.2,59.998,1.0910314227524003
8523,US-2016-160206,2016-04-01,2016-04-07,Standard Class,MY-18295,Corporate,Milwaukee,Wisconsin,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,1,0,59.998,4.618783679753657
8524,CA-2017-133074,2017-09-21,2017-09-25,Standard Class,DB-13615,Consumer,San Francisco,California,West,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,7,0,60.1398,1.0766165413533835
8525,CA-2017-161172,2017-03-16,2017-03-16,Same Day,SP-20920,Consumer,Columbus,Ohio,East,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44.376,2,0.4,60.1412,1.3552641067243556
8526,CA-2017-161172,2017-03-16,2017-03-16,Same Day,SP-20920,Consumer,Columbus,Ohio,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,51.264,6,0.2,60.1536,1.1734082397003744
8527,CA-2017-161172,2017-03-16,2017-03-16,Same Day,SP-20920,Consumer,Columbus,Ohio,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193,3,0.7,60.2553,11.60317735413056
8528,CA-2017-161172,2017-03-16,2017-03-16,Same Day,SP-20920,Consumer,Columbus,Ohio,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,2,0.2,60.2553,0.37663328832883286
8529,CA-2017-161172,2017-03-16,2017-03-16,Same Day,SP-20920,Consumer,Columbus,Ohio,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,2,0.2,60.2553,1.1112293449395103
8530,CA-2017-137624,2017-11-10,2017-11-17,Standard Class,ME-17320,Home Office,Los Angeles,California,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.424,2,0.2,60.2553,0.24958289151037177
8531,CA-2016-156748,2016-11-30,2016-12-06,Standard Class,BS-11755,Consumer,Detroit,Michigan,Central,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0,60.2553,1.8062140287769783
8532,CA-2016-156748,2016-11-30,2016-12-06,Standard Class,BS-11755,Consumer,Detroit,Michigan,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16â€ x 11â€",13.76,2,0,60.356,4.386337209302326
8533,CA-2016-156748,2016-11-30,2016-12-06,Standard Class,BS-11755,Consumer,Detroit,Michigan,Central,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86,7,0,60.392,0.12154731715171276
8534,CA-2016-156748,2016-11-30,2016-12-06,Standard Class,BS-11755,Consumer,Detroit,Michigan,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0,60.392,0.15486319460471318
8535,CA-2015-169677,2015-01-13,2015-01-15,Second Class,KS-16300,Corporate,Columbus,Georgia,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82,2,0,60.392,6.14989816700611
8536,US-2014-163146,2014-05-16,2014-05-20,Standard Class,CC-12475,Consumer,San Francisco,California,West,TEC-AC-10002217,Technology,Accessories,ImationÂ Clip USBÂ flash driveÂ - 8 GB,56.4,3,0,60.392,1.0707801418439717
8537,CA-2015-157343,2015-06-07,2015-06-11,Standard Class,HD-14785,Home Office,Philadelphia,Pennsylvania,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.312,4,0.7,60.4224,3.2996068152031452
8538,CA-2015-157343,2015-06-07,2015-06-11,Standard Class,HD-14785,Home Office,Philadelphia,Pennsylvania,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,25.92,5,0.2,60.4632,2.332685185185185
8539,CA-2015-157343,2015-06-07,2015-06-11,Standard Class,HD-14785,Home Office,Philadelphia,Pennsylvania,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,60.4752,7.544311377245509
8540,CA-2017-147354,2017-03-09,2017-03-13,Standard Class,KB-16315,Consumer,Los Angeles,California,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,2,0.2,60.4768,0.12599753325110838
8541,CA-2017-147354,2017-03-09,2017-03-13,Standard Class,KB-16315,Consumer,Los Angeles,California,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,5,0.2,60.49,1.961413748378729
8542,CA-2015-157287,2015-12-22,2015-12-23,First Class,HR-14830,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",33.568,2,0.2,60.4968,1.8022163965681604
8543,CA-2015-157287,2015-12-22,2015-12-23,First Class,HR-14830,Corporate,Philadelphia,Pennsylvania,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,422.625,7,0.3,60.5488,0.1432683821354629
